title,user_id,genre,tags
"Executive Decision (1996)","486","Action|Adventure|Thriller",NULL
"Forrest Gump (1994)","486","Comedy|Drama|Romance|War","shrimp, Vietnam, bubba gump shrimp, lieutenant dan, stupid is as stupid does, bittersweet, emotional, heartwarming, touching"
"Fugitive, The (1993)","486","Thriller","based on a TV show"
"Heat (1995)","486","Action|Crime|Thriller",NULL
"In the Line of Fire (1993)","486","Action|Thriller","assassination"
"Independence Day (a.k.a. ID4) (1996)","486","Action|Adventure|Sci-Fi|Thriller","aliens"
"Jurassic Park (1993)","486","Action|Adventure|Sci-Fi|Thriller","Dinosaur"
"Legends of the Fall (1994)","486","Drama|Romance|War|Western",NULL
"Léon: The Professional (a.k.a. The Professional) (Léon) (1994)","486","Action|Crime|Drama|Thriller","assassin, Jean Reno, hit men, Action, assassin, assassination, assassins, awkward romance, corruption, crime, disturbing, drama, French, friendship, Gary Oldman, great acting, Guns, hit men, hitman, humorous, imdb top 250, Jean Reno, Lolita theme, loneliness, love story, Luc Besson, Natalie Portman, organized crime, police, police corruption, quirky, sniper, tense, touching, unique"
"Mission: Impossible (1996)","486","Action|Adventure|Mystery|Thriller","based on a TV show"
"Pulp Fiction (1994)","486","Comedy|Crime|Drama|Thriller","good dialogue, great soundtrack, non-linear, cult film, drugs, Quentin Tarantino, Tarantino, hit men, 1990s, achronological, action, action packed, aggressive, amazing, amazing dialogues, anthology, assassin, atmospheric, AWESOME, bad ass, bad language, bad-ass, bible, biblical references, big boys with guns, big name actors, Black comedy, black humor, black humour, blood, blood splatters, bloody, bruce willis, brutality, casual violence, character development, characters, classic, classic movie, coke, comedy, conversation, cool, cool style, crime, crime scene scrubbing, cult, cult classic, cult film, dance, dancing, dark, dark comedy, dark humor, dialogue, different, diner, disjointed timeline, disturbing, drama, drug overdose, drugs, drugs & music, ensemble cast, entertaining, entirely dialogue, episodic, exciting, fast paced, fast-paced, film noir, film-noir, foul language, fun, funny, gangster, gangsters, genius, golden watch, good dialogue, good music, gore, great acting, great dialogue, great soundtrack, gritty, guns, Harvey Keitel, heroin, Highly quotable, hit men, hitman, homosexuality, humour, iconic, imdb top 250, innovative, intellectual, intelligent, intense, interesting, intertwining storylines, interwoven storylines, ironic, irony, John Travolta, killer-as-protagonist, los angeles, Mafia, masterpiece, meaningless violence, milkshake, mobster, mobsters, monologue, motherfucker, multiple stories, multiple storylines, neo-noir, noir, non-linear, non-linear timeline, nonlinear, nonlinear narrative, nonlinear storyline, nonlinear timeline, notable soundtrack, offensive, organised crime, organized crime, original, original plot, out of order, Palme d'Or, parody, philosophical, pop culture references, psychological, pulp, Quentin Tarantino, quirky, Quotable, r:disturbing violent content including rape, r:disturbing violent images, r:graphic sexuality, r:some violence, r:strong bloody violence, r:strong language, r:sustained strong stylized violence, r:violence, random, rape, retro, Roger Avary, royal with cheese, Samuel L. Jackson, sarcasm, satire, sexy, smart writing, sophisticated, soundtrack, splatter, Steve Buscemi, storytelling, stylish, stylized, suspense, Tarantino, thought-provoking, thriller, travolta, twist ending, Uma Thurman, unique, unpredictable, unusual, very funny, violence, violent, witty"
"Rock, The (1996)","486","Action|Adventure|Thriller","Alcatraz, Michael Bay, terrorism"
"Rumble in the Bronx (Hont faan kui) (1995)","486","Action|Adventure|Comedy|Crime",NULL
"Shawshank Redemption, The (1994)","486","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Star Trek: Generations (1994)","486","Adventure|Drama|Sci-Fi","Enterprise"
"Terminator 2: Judgment Day (1991)","486","Action|Sci-Fi","apocalypse, Arnold Schwarzenegger, nuclear war, sci-fi, Suspense, time travel, robots, Scifi masterpiece"
"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","486","Mystery|Sci-Fi|Thriller","time travel, time travel, Brad Pitt, Bruce Willis, mindfuck, Post apocalyptic, post-apocalyptic, remake, time travel, twist ending"
"Twister (1996)","486","Action|Adventure|Romance|Thriller","Disaster"
"White Squall (1996)","486","Action|Adventure|Drama",NULL
"Battlestar Galactica (2003)","487","Drama|Sci-Fi|War",NULL
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","488","Comedy|Romance","whimsical"
"Chocolat (1988)","488","Drama",NULL
"Chocolat (2000)","488","Drama|Romance",NULL
"Emma (1996)","488","Comedy|Drama|Romance","Jane Austen"
"Finding Nemo (2003)","488","Adventure|Animation|Children|Comedy","Disney, fish, heartwarming"
"Guess Who's Coming to Dinner (1967)","488","Drama","Hepburn and Tracy, interracial marriage, prejudice, racism"
"Harry Potter and the Prisoner of Azkaban (2004)","488","Adventure|Fantasy|IMAX","Magic, Wizards"
"Harvey (1950)","488","Comedy|Fantasy",NULL
"Lord of the Rings: The Fellowship of the Ring, The (2001)","488","Adventure|Fantasy","fantasy, high fantasy, Magic, mythology, tolkien, wizards, Tolkein"
"Lord of the Rings: The Return of the King, The (2003)","488","Action|Adventure|Drama|Fantasy","Adventure, ensemble cast, fantasy, fantasy world, great soundtrack, lord of the rings, scenic, stylized, Tolkien, Tolkein"
"Lord of the Rings: The Two Towers, The (2002)","488","Adventure|Fantasy","Myth, Tolkein"
"Monsters, Inc. (2001)","488","Adventure|Animation|Children|Comedy|Fantasy",NULL
"Monty Python and the Holy Grail (1975)","488","Adventure|Comedy|Fantasy","british comedy, Monty Python, England, King Arthur"
"O Brother, Where Art Thou? (2000)","488","Adventure|Comedy|Crime","bluegrass"
"Princess Bride, The (1987)","488","Action|Adventure|Comedy|Fantasy|Romance","Inigo Montoya, six-fingered man"
"Rear Window (1954)","488","Mystery|Thriller","voyeurism, imdb top 250, James Stewart, mystery, photographer, photography"
"Schindler's List (1993)","488","Drama|War","moving, thought-provoking, Holocaust, based on a true story, biography, disturbing, holocaust"
"Sense and Sensibility (1995)","488","Drama|Romance","Jane Austen"
"Shawshank Redemption, The (1994)","488","Crime|Drama","prison, Stephen King, wrongful imprisonment, Morgan Freeman"
"Shrek (2001)","488","Adventure|Animation|Children|Comedy|Fantasy|Romance","fairy tales"
"Shrek 2 (2004)","488","Adventure|Animation|Children|Comedy|Musical|Romance","ogres"
"Singin' in the Rain (1952)","488","Comedy|Musical|Romance","movie business"
"Sixth Sense, The (1999)","488","Drama|Horror|Mystery","Atmospheric, Bruce Willis, ghosts, imdb top 250, mindfuck, stylized, twist ending, ghosts, I see dead people"
"Some Like It Hot (1959)","488","Comedy|Crime","men in drag"
"To Kill a Mockingbird (1962)","488","Drama","Harper Lee, racism"
"Wallace & Gromit: The Best of Aardman Animation (1996)","488","Adventure|Animation|Comedy","Aardman"
"Whale Rider (2002)","488","Drama","Girl Power"
"50/50 (2011)","489","Comedy|Drama",NULL
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","489","Comedy|Romance","whimsical"
"Black Swan (2010)","489","Drama|Thriller","alter ego, atmospheric, creepy, horror, obsession, surreal"
"Breakfast at Tiffany's (1961)","489","Drama|Romance","Capote"
"Bridget Jones's Diary (2001)","489","Comedy|Drama|Romance","singletons"
"Cat on a Hot Tin Roof (1958)","489","Drama","Tennessee Williams"
"Cinema Paradiso (Nuovo cinema Paradiso) (1989)","489","Drama",NULL
"Dracula (Bram Stoker's Dracula) (1992)","489","Fantasy|Horror|Romance|Thriller",NULL
"Kill Bill: Vol. 1 (2003)","489","Action|Crime|Thriller","martial arts, revenge"
"Kill Bill: Vol. 2 (2004)","489","Action|Drama|Thriller","revenge"
"Meet Me in St. Louis (1944)","489","Musical","1900s"
"My Fair Lady (1964)","489","Comedy|Drama|Musical|Romance","George Bernard Shaw"
"Notebook, The (2004)","489","Drama|Romance","memory loss, romance, sad"
"Pan's Labyrinth (Laberinto del fauno, El) (2006)","489","Drama|Fantasy|Thriller","atmospheric, bittersweet, visually appealing"
"Princess Mononoke (Mononoke-hime) (1997)","489","Action|Adventure|Animation|Drama|Fantasy","anime, adventure, atmospheric, fantasy world, Studio Ghibli, surreal"
"Sabrina (1954)","489","Comedy|Romance","rich guy - poor girl"
"Sea Inside, The (Mar adentro) (2004)","489","Drama",NULL
"Skin I Live In, The (La piel que habito) (2011)","489","Drama",NULL
"Sophie's Choice (1982)","489","Drama","Holocaust"
"When Harry Met Sally... (1989)","489","Comedy|Romance","New York"
"Harry Potter and the Chamber of Secrets (2002)","491","Adventure|Fantasy","Magic, Wizards"
"Harry Potter and the Deathly Hallows: Part 1 (2010)","491","Action|Adventure|Fantasy|IMAX",NULL
"Harry Potter and the Deathly Hallows: Part 2 (2011)","491","Action|Adventure|Drama|Fantasy|Mystery|IMAX",NULL
"Harry Potter and the Goblet of Fire (2005)","491","Adventure|Fantasy|Thriller|IMAX","Magic, Wizards"
"Harry Potter and the Half-Blood Prince (2009)","491","Adventure|Fantasy|Mystery|Romance|IMAX",NULL
"Harry Potter and the Order of the Phoenix (2007)","491","Adventure|Drama|Fantasy|IMAX",NULL
"Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)","491","Adventure|Children|Fantasy","Everything you want is here, alan rickman, harry potter, humorous, Magic, Magic, Wizards"
"Help, The (2011)","491","Drama",NULL
"Home Alone (1990)","491","Children|Comedy","christmas"
"Home Alone 2: Lost in New York (1992)","491","Children|Comedy","family, funny, Macaulay Culkin, sequel"
"Liar Liar (1997)","491","Comedy","lawyer"
"Terminal, The (2004)","491","Comedy|Drama|Romance",NULL
"Yes Man (2008)","491","Comedy",NULL
"Anaconda (1997)","492","Action|Adventure|Thriller",NULL
"Barb Wire (1996)","492","Action|Sci-Fi",NULL
"Beavis and Butt-Head Do America (1996)","492","Adventure|Animation|Comedy|Crime",NULL
"Bio-Dome (1996)","492","Comedy",NULL
"Black Sheep (1996)","492","Comedy",NULL
"Bulletproof (1996)","492","Action|Comedy|Crime",NULL
"Courage Under Fire (1996)","492","Action|Crime|Drama|War","Gulf War"
"Dante's Peak (1997)","492","Action|Thriller",NULL
"Eraser (1996)","492","Action|Drama|Thriller",NULL
"Fan, The (1996)","492","Drama|Thriller",NULL
"Ghost and the Darkness, The (1996)","492","Action|Adventure",NULL
"Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)","492","Horror|Thriller",NULL
"Independence Day (a.k.a. ID4) (1996)","492","Action|Adventure|Sci-Fi|Thriller","aliens"
"Jack (1996)","492","Comedy|Drama",NULL
"Kingpin (1996)","492","Comedy",NULL
"Liar Liar (1997)","492","Comedy","lawyer"
"Live Nude Girls (1995)","492","Comedy",NULL
"Long Kiss Goodnight, The (1996)","492","Action|Drama|Thriller",NULL
"Nutty Professor, The (1996)","492","Comedy|Fantasy|Romance|Sci-Fi",NULL
"Private Parts (1997)","492","Comedy|Drama",NULL
"Ransom (1996)","492","Crime|Thriller","kidnapping, GIVE ME BACK MY SON!, It was melodramatic and kind of dumb, Mel Gibson"
"Relic, The (1997)","492","Horror|Thriller",NULL
"Rock, The (1996)","492","Action|Adventure|Thriller","Alcatraz, Michael Bay, terrorism"
"Rumble in the Bronx (Hont faan kui) (1995)","492","Action|Adventure|Comedy|Crime",NULL
"Scream (1996)","492","Comedy|Horror|Mystery|Thriller","slasher, spoof"
"Screamers (1995)","492","Action|Sci-Fi|Thriller",NULL
"Space Jam (1996)","492","Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi","Bugs Bunny"
"Striptease (1996)","492","Comedy|Crime",NULL
"Sudden Death (1995)","492","Action",NULL
"Tales from the Crypt Presents: Bordello of Blood (1996)","492","Comedy|Horror",NULL
"That Thing You Do! (1996)","492","Comedy|Drama","Music"
"Time to Kill, A (1996)","492","Drama|Thriller","John Grisham"
"Braveheart (1995)","493","Action|Drama|War","beautiful scenery, epic, historical, inspirational, Medieval, mel gibson, Oscar (Best Cinematography), revenge, sword fight, Scotland"
"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","493","Action|Drama|Romance","china, martial arts"
"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)","493","Action|Drama|Romance|Thriller",NULL
"Game of Death (1978)","493","Action",NULL
"Godfather, The (1972)","493","Crime|Drama","Mafia"
"Godfather: Part II, The (1974)","493","Crime|Drama","Al Pacino, Mafia, Mafia"
"Highlander (1986)","493","Action|Adventure|Fantasy",NULL
"Matrix, The (1999)","493","Action|Sci-Fi|Thriller","martial arts, sci-fi, alternate universe, philosophy, post apocalyptic"
"Rocky (1976)","493","Drama","boxing, sports"
"Rush Hour 2 (2001)","493","Action|Comedy",NULL
"Star Wars: Episode IV - A New Hope (1977)","493","Action|Adventure|Sci-Fi","classic, space action, action, sci-fi, EPIC, great soundtrack, classic sci-fi, engrossing adventure, EPIC, classic, Nerd, classic sci-fi, space action, space epic, oldie but goodie, sci-fi, Star Wars, ROBOTS AND ANDROIDS, space, classic sci-fi, sci-fi, space adventure, Star Wars, darth vader, luke skywalker, space opera"
"Star Wars: Episode V - The Empire Strikes Back (1980)","493","Action|Adventure|Sci-Fi","I am your father, space, space opera, classic, George Lucas, Harrison Ford, music, original plot, sci-fi, sequel"
"Supercop 2 (Project S) (Chao ji ji hua) (1993)","493","Action|Comedy|Crime|Thriller",NULL
"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)","493","Action|Crime",NULL
"Alien (1979)","494","Horror|Sci-Fi","aliens"
"Aliens (1986)","494","Action|Adventure|Horror|Sci-Fi","action, aliens, horror, sci-fi, space, space craft, SPACE TRAVEL, suspense, space"
"Braveheart (1995)","494","Action|Drama|War","beautiful scenery, epic, historical, inspirational, Medieval, mel gibson, Oscar (Best Cinematography), revenge, sword fight, Scotland"
"Die Hard (1988)","494","Action|Crime|Thriller",NULL
"Gladiator (2000)","494","Action|Adventure|Drama","ancient Rome, Epic, history, imdb top 250, revenge, Rome, Russell Crowe, Romans"
"Godfather, The (1972)","494","Crime|Drama","Mafia"
"Godfather: Part II, The (1974)","494","Crime|Drama","Al Pacino, Mafia, Mafia"
"Indiana Jones and the Last Crusade (1989)","494","Action|Adventure","archaeology, Holy Grail"
"Matrix, The (1999)","494","Action|Sci-Fi|Thriller","martial arts, sci-fi, alternate universe, philosophy, post apocalyptic"
"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","494","Action|Adventure","adventure, archaeology, indiana jones, Steven Spielberg, treasure hunt, archaeology, ark of the covenant, indiana jones"
"Saving Private Ryan (1998)","494","Action|Drama|War","World War II"
"Star Wars: Episode IV - A New Hope (1977)","494","Action|Adventure|Sci-Fi","classic, space action, action, sci-fi, EPIC, great soundtrack, classic sci-fi, engrossing adventure, EPIC, classic, Nerd, classic sci-fi, space action, space epic, oldie but goodie, sci-fi, Star Wars, ROBOTS AND ANDROIDS, space, classic sci-fi, sci-fi, space adventure, Star Wars, darth vader, luke skywalker, space opera"
"Star Wars: Episode V - The Empire Strikes Back (1980)","494","Action|Adventure|Sci-Fi","I am your father, space, space opera, classic, George Lucas, Harrison Ford, music, original plot, sci-fi, sequel"
"Terminator 2: Judgment Day (1991)","494","Action|Sci-Fi","apocalypse, Arnold Schwarzenegger, nuclear war, sci-fi, Suspense, time travel, robots, Scifi masterpiece"
"40-Year-Old Virgin, The (2005)","495","Comedy|Romance","BEST PICTURE, classic, hilarious, steve carell"
"8 Mile (2002)","495","Drama",NULL
"Anchorman: The Legend of Ron Burgundy (2004)","495","Comedy","hilarious, Steve Carell, Will Ferrell, stupid, awesome, comedy, Will Ferrell"
"Argo (2012)","495","Drama|Thriller","cia, politics, Thrilling"
"Armageddon (1998)","495","Action|Romance|Sci-Fi|Thriller","space"
"Austin Powers: International Man of Mystery (1997)","495","Action|Adventure|Comedy",NULL
"Austin Powers: The Spy Who Shagged Me (1999)","495","Action|Adventure|Comedy",NULL
"Avatar (2009)","495","Action|Adventure|Sci-Fi|IMAX","bad science, futuristic, graphic design, James Cameron, military, poor dialogue, sci-fi, superficial plot, unoriginal, white guilt, beautiful scenery, graphic design, music, politics, romance, thought-provoking, too long, visually stunning"
